"source","DOI","Authors","Year","Species","Life Stage","In vitro/in vivo","Sex","Experiment Type","Exposure Route","Particle Mix?","Negative Control","Reference Particle","Exposure Media","Solvent","Detergent","pH","Salinity (ppt)","Temperature (Avg)","Temperature (Min)","Temperature (Max)","Exposure Duration (days)","Number of Doses","Replicates","Sample Size","Dosing Frequency","Nominal Chemical Added","Nominal Chemical Added Dose","Nominal Chemical Added Dose Units","Measured Chemical Added","Measured Chemical Added Dose","Measured Chemical Added Dose Units","Selected Dose","Effect","Direction","Broad Endpoint Category","Specific Endpoint Category","Endpoint","Level of Biological Organization","Target Organelle, Cell, or Tissue","Polymer","Shape","Density (g/cm^3)","Density, reported or estimated","Charge","Zeta Potential (mV)","Zeta Potential Media","Functional Group","Particle Length (μm)","Size Category","Particle Volume (μm^3)","Particle Mass (mg)","Weathered or Biofouled?","Size Validated?","Polymer Validated?","Shape Validated","Particle Source","Sodium Azide Present?","Screened for Chemical Contamination?","Particle Cleaning?","Solvent Rinse","Background Contamination Monitored?","Concentration Validated?","Particle Behavior","Uptake Validated?","Tissue Distribution","Organisms Fed?"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Motility","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Motility","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Motility","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Fitness","Reproduction","Sperm Viability","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Viability","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Viability","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Viability","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Fitness","Reproduction","Sperm Maturity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Maturity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Maturity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Maturity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Fitness","Reproduction","Sperm Deformity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Deformity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Deformity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm Deformity","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Fitness","Reproduction","Sperm DNA damage","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm DNA damage","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm DNA damage","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Sperm DNA damage","Cell","sperm","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Seminiferous Tubules Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Seminiferous Tubules Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Seminiferous Tubules Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Seminiferous Tubules Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Fitness","Reproduction","Germinal Epithelium Cell Height","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Germinal Epithelium Cell Height","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Germinal Epithelium Cell Height","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Germinal Epithelium Cell Height","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Testicular Capsule Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Testicular Capsule Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Testicular Capsule Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","Testicular Capsule Diameter","Tissue","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","plzf mRNA expression","Subcell","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","plzf mRNA expression","Subcell","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"Yes","Decrease","Fitness","Reproduction","plzf mRNA expression","Subcell","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","Yes","testes","Y"
"workshop","10.1016/j.envpol.2020.114158","Amereh",2020,"(Rat) Rattus norvegicus","Adult","In Vivo","M","Particle Only","Gavage","no","yes","no","distilled water","not_reported","not_reported",NA,NA,"22",NA,NA,35,4,"1","6",1,"not_applicable",NA,NA,NA,NA,NA,NA,"No",NA,"Fitness","Reproduction","plzf mRNA expression","Subcell","testis","Polystyrene","Sphere",1.07,"estimated","negative","-9.27","distilled.water","not_reported",0.03892,"1nm < 100nm",3.09e-5,3.3e-14,"no","Y","N","N","commercial","unknown","N","not_cleaned","none","N","N","not_evaluated","No",NA,"Y"
