microplastics_measurement,unit,concentration_class_range,mesh_size_mm,lat,lon
6.9,pieces kg-1 d.w.,2-20,0.5,41.11,1.253056
42.0,pieces kg-1 d.w.,20-150,0.5,41.067778,1.179444
12.0,pieces kg-1 d.w.,2-20,0.008,40.24604,9.62345
20.0,pieces kg-1 d.w.,20-150,0.008,40.24604,9.62345
27.0,pieces kg-1 d.w.,20-150,0.008,40.24604,9.62345
10.0,pieces kg-1 d.w.,2-20,0.008,40.24604,9.62345
3.63,pieces kg-1 d.w.,2-20,,42.803703,10.319503
4.0,pieces kg-1 d.w.,2-20,,42.803358,10.321097
1.57,pieces kg-1 d.w.,0-2,,42.803086,10.323672
1.63,pieces kg-1 d.w.,0-2,,42.80295,10.326164
1.7,pieces kg-1 d.w.,0-2,,42.803589,10.328403
2.47,pieces kg-1 d.w.,2-20,,42.81225,10.342447
1.77,pieces kg-1 d.w.,0-2,,42.822697,10.351725
0.93,pieces kg-1 d.w.,0-2,,42.834078,10.361589
0.9,pieces kg-1 d.w.,0-2,,42.848983,10.370558
1.1,pieces kg-1 d.w.,0-2,,42.863908,10.378589
0.73,pieces kg-1 d.w.,0-2,,42.878775,10.386842
0.83,pieces kg-1 d.w.,0-2,,42.878775,10.386842
0.47,pieces kg-1 d.w.,0-2,,42.893267,10.424042
0.43,pieces kg-1 d.w.,0-2,,42.897125,10.445147
1.17,pieces kg-1 d.w.,0-2,,42.901044,10.466283
1.27,pieces kg-1 d.w.,0-2,,42.905489,10.487408
1.83,pieces kg-1 d.w.,0-2,,42.908183,10.508603
2.1,pieces kg-1 d.w.,2-20,,42.908094,10.514642
1.13,pieces kg-1 d.w.,0-2,,42.908122,10.520731
0.7,pieces kg-1 d.w.,0-2,,42.919425,10.566622
0.97,pieces kg-1 d.w.,0-2,,42.931261,10.578197
1.73,pieces kg-1 d.w.,0-2,,42.942492,10.594369
1.27,pieces kg-1 d.w.,0-2,,42.944869,10.592972
1.67,pieces kg-1 d.w.,0-2,,42.946142,10.592244
2.9,pieces kg-1 d.w.,2-20,,42.946142,10.592281
2.2,pieces kg-1 d.w.,2-20,,42.947958,10.592342
2.67,pieces kg-1 d.w.,2-20,,42.948853,10.592217
3.03,pieces kg-1 d.w.,2-20,,42.949808,10.592108
2.63,pieces kg-1 d.w.,2-20,,42.950725,10.593467
2250.0,pieces kg-1 d.w.,>200,0.5,44.826417,12.2767
1172.0,pieces kg-1 d.w.,>200,0.5,44.835917,12.2969
1113.5,pieces kg-1 d.w.,>200,0.5,45.059733,12.360233
1375.5,pieces kg-1 d.w.,>200,0.5,45.0524,12.37765
331.0,pieces kg-1 d.w.,>200,0.5,45.078267,12.303933
395.0,pieces kg-1 d.w.,>200,0.5,45.09725,12.313483
28.4,pieces kg-1 d.w.,20-150,0.5,45.2543,12.292767
71.5,pieces kg-1 d.w.,20-150,0.5,45.363883,12.290867
230.0,pieces kg-1 d.w.,>200,0.5,45.5154,12.4342
0.0,pieces kg-1 d.w.,0-2,0.5,45.566383,12.499267
75.5,pieces kg-1 d.w.,20-150,0.5,45.528483,13.603967
67.5,pieces kg-1 d.w.,20-150,0.5,45.529367,13.603583
138.0,pieces kg-1 d.w.,20-150,0.5,45.530267,13.606533
34.0,pieces kg-1 d.w.,20-150,0.5,45.499667,13.5906
79.5,pieces kg-1 d.w.,20-150,0.5,45.4985,13.59275
34.0,pieces kg-1 d.w.,20-150,0.5,45.496333,13.600558
148.0,pieces kg-1 d.w.,20-150,0.5,45.542417,13.743608
58.5,pieces kg-1 d.w.,20-150,0.5,45.54505,13.754467
61.5,pieces kg-1 d.w.,20-150,0.5,45.550167,13.752617
43400.0,pieces/m3,>40000,0.1,14.924383,-92.629714
12600.0,pieces/m3,500-30000,0.1,14.924383,-92.629714
11200.0,pieces/m3,500-30000,0.1,14.924383,-92.629714
114800.0,pieces/m3,>40000,0.1,14.924383,-92.629714
35000.0,pieces/m3,30000-40000,0.1,14.924383,-92.629714
123200.0,pieces/m3,>40000,0.1,14.805039,-92.515219
39200.0,pieces/m3,30000-40000,0.1,14.805039,-92.515219
78400.0,pieces/m3,>40000,0.1,14.805039,-92.515219
120400.0,pieces/m3,>40000,0.1,14.805039,-92.515219
14000.0,pieces/m3,500-30000,0.1,14.805039,-92.515219
12600.0,pieces/m3,500-30000,0.1,14.705439,-92.406542
74200.0,pieces/m3,>40000,0.1,14.705439,-92.406542
42000.0,pieces/m3,>40000,0.1,14.705439,-92.406542
11200.0,pieces/m3,500-30000,0.1,14.705439,-92.406542
23800.0,pieces/m3,500-30000,0.1,14.705439,-92.406542
5600.0,pieces/m3,500-30000,0.1,14.627142,-92.329181
14000.0,pieces/m3,500-30000,0.1,14.627142,-92.329181
18200.0,pieces/m3,500-30000,0.1,14.627142,-92.329181
65800.0,pieces/m3,>40000,0.1,14.627142,-92.329181
30800.0,pieces/m3,30000-40000,0.1,14.627142,-92.329181
54600.0,pieces/m3,>40000,0.1,14.533825,-92.230622
4200.0,pieces/m3,500-30000,0.1,14.533825,-92.230622
126000.0,pieces/m3,>40000,0.1,14.533825,-92.230622
29400.0,pieces/m3,500-30000,0.1,14.533825,-92.230622
7.2,pieces kg-1 d.w.,2-20,0.02,24.740022,56.471467
26.23,pieces kg-1 d.w.,20-150,0.02,23.7115,58.078944
13.33,pieces kg-1 d.w.,2-20,0.02,23.787364,57.625928
27.52,pieces kg-1 d.w.,20-150,0.02,23.761664,57.791567
25.66,pieces kg-1 d.w.,20-150,0.02,23.731542,57.8329
0.6,pieces kg-1 d.w.,0-2,0.02,23.622347,58.477039
11.6,pieces kg-1 d.w.,2-20,0.02,23.274472,58.92225
0.51,pieces/m3,0.005-1,0.1,53.24,-9.08
0.7,pieces/m3,0.005-1,0.1,53.22,-9.12
0.6,pieces/m3,0.005-1,0.1,53.21,-9.14
0.2,pieces/m3,0.005-1,0.1,53.17,-9.21
0.44,pieces/m3,0.005-1,0.1,53.17,-9.23
0.41,pieces/m3,0.005-1,0.1,53.25,-9.05
0.53,pieces/m3,0.005-1,0.1,53.19,-9.14
0.2,pieces/m3,0.005-1,0.1,53.22,-9.31
0.5,pieces/m3,0.005-1,0.1,53.18,-9.61
0.49,pieces/m3,0.005-1,0.1,53.21,-9.85
0.7,pieces/m3,0.005-1,0.1,53.09,-9.89
1.59,pieces/m3,1-10,0.1,53.04,-9.43
0.18,pieces/m3,0.005-1,0.1,53.17,-9.44
0.16,pieces/m3,0.005-1,0.1,53.17,-9.39
0.93,pieces/m3,0.005-1,0.1,53.14,-9.4
0.8,pieces/m3,0.005-1,0.1,53.2,-9.56
0.46,pieces/m3,0.005-1,0.1,53.2,-9.54
0.71,pieces/m3,0.005-1,0.1,53.13,-9.47
0.74,pieces/m3,0.005-1,0.1,53.08,-9.42
0.31,pieces/m3,0.005-1,0.1,53.25,-9.04
0.96,pieces/m3,0.005-1,0.3,53.200556,-9.365833
1.56,pieces/m3,1-10,0.3,53.24158,-9.148045
1.34,pieces/m3,1-10,0.3,53.181434,-9.685181
1.33,pieces/m3,1-10,0.3,53.276667,-9.774444
1.11,pieces/m3,1-10,0.3,53.089148,-9.615364
1.4,pieces/m3,1-10,0.3,53.074429,-9.548073
1.63,pieces/m3,1-10,0.3,53.134522,-9.31032
1.63,pieces/m3,1-10,0.3,53.202686,-9.207496
1.92,pieces/m3,1-10,0.3,53.138071,-9.123382
0.91,pieces/m3,0.005-1,0.3,53.134586,-9.144497
1.79,pieces/m3,1-10,0.3,53.14821,-9.219341
33.0,pieces/m3,>=10,0.25,-3.5706,40.491
83.0,pieces/m3,>=10,0.25,-3.1394,41.3841
67.0,pieces/m3,>=10,0.25,-3.1365,40.4889
50.0,pieces/m3,>=10,0.25,-3.126,40.9587
33.0,pieces/m3,>=10,0.25,-3.1079,42.2661
125.0,pieces/m3,>=10,0.25,-3.5717,42.2905
158.0,pieces/m3,>=10,0.25,-3.5607,43.2101
183.0,pieces/m3,>=10,0.25,-3.5725,43.6621
67.0,pieces/m3,>=10,0.25,-2.9255,44.5216
275.0,pieces/m3,>=10,0.25,-2.9255,42.0918
133.0,pieces/m3,>=10,0.25,-2.8983,40.7158
0.02,pieces/m3,0.005-1,0.3,-4.4964,39.7489
0.02,pieces/m3,0.005-1,0.3,-2.5536,40.6292
0.04,pieces/m3,0.005-1,0.3,-2.3825,41.0169
0.07,pieces/m3,0.005-1,0.3,-4.2033,39.8967
0.09,pieces/m3,0.005-1,0.3,-4.9335,39.3834
3.22,pieces/m3,1-10,0.3,-3.435,40.3075
0.4,pieces/m3,0.005-1,0.3,-6.8,39.3
0.76,pieces/m3,0.005-1,0.3,-6.6,39.166667
0.45,pieces/m3,0.005-1,0.3,-6.8505,39.35
0.08,pieces/m3,0.005-1,0.3,-6.65,39.216667
0.16,pieces/m3,0.005-1,0.3,-5.5,39.12
1.01,pieces/m3,1-10,0.3,-6.32,39.21
1.68,pieces/m3,1-10,0.3,-6.35,39.583333
1.8,pieces/m3,1-10,0.3,-6.11,39.15
0.0026,pieces/m3,0.0005-0.005,0.00045,-18.1444,178.3647
0.0014,pieces/m3,0.0005-0.005,0.00045,-18.1444,178.3657
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1442,178.3638
0.0071,pieces/m3,0.005-1,0.00045,-18.1408,178.3605
0.0055,pieces/m3,0.005-1,0.00045,-18.1444,178.3647
0.0043,pieces/m3,0.0005-0.005,0.00045,-18.1444,178.3657
0.0017,pieces/m3,0.0005-0.005,0.00045,-18.1442,178.3638
0.0,pieces/m3,0-0.0005,0.00045,-18.1408,178.3605
0.0017,pieces/m3,0.0005-0.005,0.00045,-18.1444,178.3647
0.0051,pieces/m3,0.005-1,0.00045,-18.1444,178.3657
0.0012,pieces/m3,0.0005-0.005,0.00045,-18.1442,178.3638
0.0014,pieces/m3,0.0005-0.005,0.00045,-18.1367,178.4239
0.0015,pieces/m3,0.0005-0.005,0.00045,-18.1362,178.4221
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1346,178.4227
0.0,pieces/m3,0-0.0005,0.00045,-18.1362,178.4221
0.0018,pieces/m3,0.0005-0.005,0.00045,-18.1315,178.4244
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1362,178.4221
0.0,pieces/m3,0-0.0005,0.00045,-18.1346,178.4227
0.0,pieces/m3,0-0.0005,0.00045,-18.1315,178.4244
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1272,178.4862
0.0,pieces/m3,0-0.0005,0.00045,-18.1251,178.4891
0.0014,pieces/m3,0.0005-0.005,0.00045,-18.1295,178.4832
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1233,178.474
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1251,178.4891
0.0012,pieces/m3,0.0005-0.005,0.00045,-18.1295,178.4832
0.0032,pieces/m3,0.0005-0.005,0.00045,-18.1272,178.4862
0.0017,pieces/m3,0.0005-0.005,0.00045,-18.1251,178.4891
0.0025,pieces/m3,0.0005-0.005,0.00045,-18.1295,178.4832
0.0071,pieces/m3,0.005-1,0.00045,-18.1233,178.474
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1404,177.425
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.1399,177.419
0.0,pieces/m3,0-0.0005,0.00045,-18.1449,177.4216
0.0,pieces/m3,0-0.0005,0.00045,-18.146,177.4273
0.0023,pieces/m3,0.0005-0.005,0.00045,-18.1404,177.425
0.0022,pieces/m3,0.0005-0.005,0.00045,-18.1399,177.419
0.0023,pieces/m3,0.0005-0.005,0.00045,-18.1449,177.4216
0.0011,pieces/m3,0.0005-0.005,0.00045,-18.1404,177.425
0.0012,pieces/m3,0.0005-0.005,0.00045,-18.1399,177.419
0.0012,pieces/m3,0.0005-0.005,0.00045,-18.1449,177.4216
0.0024,pieces/m3,0.0005-0.005,0.00045,-18.2161,177.7159
0.0012,pieces/m3,0.0005-0.005,0.00045,-18.2165,177.7168
0.0,pieces/m3,0-0.0005,0.00045,-18.2157,177.7152
0.0011,pieces/m3,0.0005-0.005,0.00045,-18.2166,177.7192
0.0,pieces/m3,0-0.0005,0.00045,-18.2161,177.7159
0.0011,pieces/m3,0.0005-0.005,0.00045,-18.2165,177.7168
0.0012,pieces/m3,0.0005-0.005,0.00045,-18.2157,177.7152
0.0013,pieces/m3,0.0005-0.005,0.00045,-18.2166,177.7192
0.0,pieces/m3,0-0.0005,0.00045,-18.2165,177.7168
0.0011,pieces/m3,0.0005-0.005,0.00045,-18.2157,177.7152
0.0011,pieces/m3,0.0005-0.005,0.00045,-17.8049,178.7219
0.0014,pieces/m3,0.0005-0.005,0.00045,-17.8049,178.721
0.0,pieces/m3,0-0.0005,0.00045,-17.8049,178.729
0.0027,pieces/m3,0.0005-0.005,0.00045,-17.804,178.7218
0.0024,pieces/m3,0.0005-0.005,0.00045,-18.2588,178.0683
0.0034,pieces/m3,0.0005-0.005,0.00045,-18.2578,178.0698
0.0024,pieces/m3,0.0005-0.005,0.00045,-18.2601,178.0669
0.0014,pieces/m3,0.0005-0.005,0.00045,-18.2603,178.0695
0.0,pieces/m3,0-0.0005,0.00045,-18.2588,178.0683
0.0012,pieces/m3,0.0005-0.005,0.00045,-17.8049,178.7219
0.0022,pieces/m3,0.0005-0.005,0.00045,-18.2578,178.0698
0.0035,pieces/m3,0.0005-0.005,0.00045,-17.8049,178.721
0.0,pieces/m3,0-0.0005,0.00045,-18.2601,178.0669
0.0,pieces/m3,0-0.0005,0.00045,-18.2603,178.0695
0.0037,pieces/m3,0.0005-0.005,0.00045,-17.804,178.7218
0.0012,pieces/m3,0.0005-0.005,0.00045,-18.2588,178.0683
0.0011,pieces/m3,0.0005-0.005,0.00045,-18.2578,178.0698
0.0047,pieces/m3,0.0005-0.005,0.00045,-18.2601,178.0669
0.0075,pieces/m3,0.005-1,0.00045,-18.2603,178.0695
0.0075,pieces/m3,0.005-1,0.00045,-17.8049,178.7219
0.0,pieces/m3,0-0.0005,0.00045,-17.8049,178.721
